PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Hreflang links,Hreflang links codes,Hreflang issues,Hreflang group ID,No. of hreflang inlinks,No. of all inlinks
20,https://twocomms.shop/ru/product/-225-tshirt-/classic/,Класичний Футболка 225ОШП — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-225-tshirt-/classic/
https://twocomms.shop/product/-225-tshirt-/classic/
https://twocomms.shop/product/-225-tshirt-/classic/
https://twocomms.shop/ru/product/-225-tshirt-/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,318671639644186310,2,4
20,https://twocomms.shop/?page=5,TwoComms — Стріт & Мілітарі Одяг | Головна,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/?page=5
https://twocomms.shop/?page=5
https://twocomms.shop/en/?page=5
https://twocomms.shop/ru/?page=5","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,14485896180335553718,0,6
20,https://twocomms.shop/en/catalog/long-sleeve/?page=2,Лонгсліви TwoComms — лаконічний стрітвеар з рукавами на кожен день,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/catalog/long-sleeve/?page=2
https://twocomms.shop/en/catalog/long-sleeve/?page=2
https://twocomms.shop/en/catalog/long-sleeve/?page=2
https://twocomms.shop/ru/catalog/long-sleeve/?page=2","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",14558068089717244352,2,114
20,https://twocomms.shop/product/-death-gbs-ass-ls/black/,"Купити Лонгслів ""І На Той Світ З Собою Візьму"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ls/black/
https://twocomms.shop/product/-death-gbs-ass-ls/black/
https://twocomms.shop/product/-death-gbs-ass-ls/black/
https://twocomms.shop/product/-death-gbs-ass-ls/black/
https://twocomms.shop/product/-death-gbs-ass-ls/black/
https://twocomms.shop/ru/product/-death-gbs-ass-ls/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",14882177420983165634,4,51
20,https://twocomms.shop/ru/product/-225-tshirt-/oversize/,Оверсайз Футболка 225ОШП — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-225-tshirt-/oversize/
https://twocomms.shop/product/-225-tshirt-/oversize/
https://twocomms.shop/product/-225-tshirt-/oversize/
https://twocomms.shop/ru/product/-225-tshirt-/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,10749152087163948243,2,4
20,https://twocomms.shop/en/?page=2,TwoComms — Street & Military Apparel | Home,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=2
https://twocomms.shop/en/?page=2
https://twocomms.shop/en/?page=2
https://twocomms.shop/ru/?page=2","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",15051568290881205652,2,9
20,https://twocomms.shop/product/-red-leaves-hd/black/,"Купити Худі ""Red Leaves"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-hd/black/
https://twocomms.shop/product/-red-leaves-hd/black/
https://twocomms.shop/product/-red-leaves-hd/black/
https://twocomms.shop/product/-red-leaves-hd/black/
https://twocomms.shop/product/-red-leaves-hd/black/
https://twocomms.shop/ru/product/-red-leaves-hd/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",15410801278085700047,4,49
20,https://twocomms.shop/ru/product/bentejne-ts/classic/,"Класичний Футболка ""Життя Бентежне"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/bentejne-ts/classic/
https://twocomms.shop/product/bentejne-ts/classic/
https://twocomms.shop/product/bentejne-ts/classic/
https://twocomms.shop/ru/product/bentejne-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,18293980296637744574,2,4
20,https://twocomms.shop/ru/product/-death-gbs-ass-hd/black/,"Купити Худі ""І На Той Світ З Собою Візьму"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-hd/black/
https://twocomms.shop/product/-death-gbs-ass-hd/black/
https://twocomms.shop/product/-death-gbs-ass-hd/black/
https://twocomms.shop/ru/product/-death-gbs-ass-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8684548925737507271,2,47
20,https://twocomms.shop/en/?page=4,TwoComms — Street & Military Apparel | Home,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=4
https://twocomms.shop/en/?page=4
https://twocomms.shop/en/?page=4
https://twocomms.shop/ru/?page=4","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",15894307186631149502,2,8
20,https://twocomms.shop/ru/product/-twocomms-reality-bends-future-2026/oversize/,"Оверсайз Футболка TWOCOMMS ""Reality Bends"": Колекція Future 2026 — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/oversize/
https://twocomms.shop/ru/product/-twocomms-reality-bends-future-2026/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,6545106492729103780,2,4
20,https://twocomms.shop/ru/product/-death-gbs-ass-ls/black/,"Купити Лонгслів ""І На Той Світ З Собою Візьму"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ls/black/
https://twocomms.shop/product/-death-gbs-ass-ls/black/
https://twocomms.shop/product/-death-gbs-ass-ls/black/
https://twocomms.shop/ru/product/-death-gbs-ass-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,14882177420983165634,2,47
20,https://twocomms.shop/en/catalog/?page=5,Каталог одягу — TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/catalog/?page=5
https://twocomms.shop/en/catalog/?page=5
https://twocomms.shop/en/catalog/?page=5
https://twocomms.shop/ru/catalog/?page=5","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",12854506156391290060,2,5
20,https://twocomms.shop/ru/product/-kha-style-ts/oversize/,"Оверсайз Футболка ""Харків / Стиль — Це Все"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-kha-style-ts/oversize/
https://twocomms.shop/product/-kha-style-ts/oversize/
https://twocomms.shop/product/-kha-style-ts/oversize/
https://twocomms.shop/ru/product/-kha-style-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,11081103637964285082,2,4
20,https://twocomms.shop/product/-twocomms-beliveidea-ts/classic/,Класична Чорна футболка унісекс TwoComms «Довіряй своїй божевільній ідеї» — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/product/-twocomms-beliveidea-ts/classic/
https://twocomms.shop/ru/product/-twocomms-beliveidea-ts/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",16187808720147141543,4,15
20,https://twocomms.shop/ru/?page=4,TwoComms — стрит & милитари одежда | Главная,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=4
https://twocomms.shop/ru/?page=4
https://twocomms.shop/ru/?page=4
https://twocomms.shop/ru/?page=4","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",16241562594265305235,2,8
20,https://twocomms.shop/en/product/-twocomms-reality-bends-future-2026/classic/,"Класичний Футболка TWOCOMMS ""Reality Bends"": Колекція Future 2026 — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/product/-twocomms-reality-bends-future-2026/classic/
https://twocomms.shop/ru/product/-twocomms-reality-bends-future-2026/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,13402133412396346513,2,4
20,https://twocomms.shop/ru/product/pojuy-ts/classic/,"Класичний ФУТБОЛКА ""мені поЖуй — це філософія"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/pojuy-ts/classic/
https://twocomms.shop/product/pojuy-ts/classic/
https://twocomms.shop/product/pojuy-ts/classic/
https://twocomms.shop/ru/product/pojuy-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17045519282864528896,2,4
20,https://twocomms.shop/ru/product/kha-edition-hd/black/,"Купити Худі ""Харків Edition"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-hd/black/
https://twocomms.shop/product/kha-edition-hd/black/
https://twocomms.shop/product/kha-edition-hd/black/
https://twocomms.shop/ru/product/kha-edition-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,8795177851943336775,2,47
20,https://twocomms.shop/ru/product/dvoznachni-summy-hd/black/,"Купити Худі ""Річ Йде Про Двозначні Суми"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/dvoznachni-summy-hd/black/
https://twocomms.shop/product/dvoznachni-summy-hd/black/
https://twocomms.shop/product/dvoznachni-summy-hd/black/
https://twocomms.shop/ru/product/dvoznachni-summy-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,290934970572639270,2,47
20,https://twocomms.shop/ru/product/-lord-of-the-lending/black/,"Купити Футболка ""Lord Of The Lending"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending/black/
https://twocomms.shop/product/-lord-of-the-lending/black/
https://twocomms.shop/product/-lord-of-the-lending/black/
https://twocomms.shop/ru/product/-lord-of-the-lending/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,6437671138397620859,2,106
20,https://twocomms.shop/en/product/-lord-of-the-lending-hd/black/,"Купити Худі ""Lord Of The Lending"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending-hd/black/
https://twocomms.shop/product/-lord-of-the-lending-hd/black/
https://twocomms.shop/product/-lord-of-the-lending-hd/black/
https://twocomms.shop/ru/product/-lord-of-the-lending-hd/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,246139733620513865,2,47
20,https://twocomms.shop/en/product/-lord-of-the-lending/black/,"Купити Футболка ""Lord Of The Lending"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending/black/
https://twocomms.shop/product/-lord-of-the-lending/black/
https://twocomms.shop/product/-lord-of-the-lending/black/
https://twocomms.shop/ru/product/-lord-of-the-lending/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,6437671138397620859,2,68
20,https://twocomms.shop/ru/product/-death-gbs-ass-ts/classic/,"Класичний Футболка ""І На Той Світ З Собою Візьму"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/ru/product/-death-gbs-ass-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,18332265453143446004,2,4
20,https://twocomms.shop/en/product/ts-twocomms-reality-bends-mentol/classic/,"Класичний Футболка TWOCOMMS ""Reality Bends"": Ментол — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/ru/product/ts-twocomms-reality-bends-mentol/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,1164203105493272120,2,4
20,https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/oversize/,"Оверсайз Футболка TWOCOMMS ""Reality Bends"": Dark Neon Edition — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/product/-twocomms-reality-bends-dark-neon-edition/oversize/
https://twocomms.shop/ru/product/-twocomms-reality-bends-dark-neon-edition/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",16908528192646863828,4,15
20,https://twocomms.shop/product/pojuy-ts/classic/,"Класичний ФУТБОЛКА ""мені поЖуй — це філософія"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/pojuy-ts/classic/
https://twocomms.shop/product/pojuy-ts/classic/
https://twocomms.shop/product/pojuy-ts/classic/
https://twocomms.shop/product/pojuy-ts/classic/
https://twocomms.shop/product/pojuy-ts/classic/
https://twocomms.shop/ru/product/pojuy-ts/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",17045519282864528896,4,18
20,https://twocomms.shop/en/product/-death-gbs-ass-ts/black/,"Купити Футболка ""І На Той Світ З Собою Візьму"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ts/black/
https://twocomms.shop/product/-death-gbs-ass-ts/black/
https://twocomms.shop/product/-death-gbs-ass-ts/black/
https://twocomms.shop/ru/product/-death-gbs-ass-ts/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,11136491979927085265,2,68
20,https://twocomms.shop/product/-lord-of-the-lending-ls/black/,"Купити Лонгслів ""Lord Of The Lending"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/product/-lord-of-the-lending-ls/black/
https://twocomms.shop/ru/product/-lord-of-the-lending-ls/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",17105569993386404555,4,51
20,https://twocomms.shop/product/-red-leaves-ts/oversize/,"Оверсайз Футболка ""Red Leaves"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-ts/oversize/
https://twocomms.shop/product/-red-leaves-ts/oversize/
https://twocomms.shop/product/-red-leaves-ts/oversize/
https://twocomms.shop/product/-red-leaves-ts/oversize/
https://twocomms.shop/product/-red-leaves-ts/oversize/
https://twocomms.shop/ru/product/-red-leaves-ts/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",17128667128715440108,4,15
20,https://twocomms.shop/en/product/hool-ts/classic/,"Класичний Футболка ""Печатка Хулігана"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/hool-ts/classic/
https://twocomms.shop/product/hool-ts/classic/
https://twocomms.shop/product/hool-ts/classic/
https://twocomms.shop/ru/product/hool-ts/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,10377500777152141677,2,4
20,https://twocomms.shop/product/kha-edition-ls/black/,"Купити Лонгслів ""Харків Edition"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/kha-edition-ls/black/
https://twocomms.shop/product/kha-edition-ls/black/
https://twocomms.shop/product/kha-edition-ls/black/
https://twocomms.shop/product/kha-edition-ls/black/
https://twocomms.shop/product/kha-edition-ls/black/
https://twocomms.shop/ru/product/kha-edition-ls/black/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",17503718508802530384,4,51
20,https://twocomms.shop/product/-lord-of-the-lending/oversize/,"Оверсайз Футболка ""Lord Of The Lending"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending/oversize/
https://twocomms.shop/product/-lord-of-the-lending/oversize/
https://twocomms.shop/product/-lord-of-the-lending/oversize/
https://twocomms.shop/product/-lord-of-the-lending/oversize/
https://twocomms.shop/product/-lord-of-the-lending/oversize/
https://twocomms.shop/ru/product/-lord-of-the-lending/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",17606549756620490092,4,18
20,https://twocomms.shop/ru/product/-red-leaves-ts/oversize/,"Оверсайз Футболка ""Red Leaves"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-ts/oversize/
https://twocomms.shop/product/-red-leaves-ts/oversize/
https://twocomms.shop/product/-red-leaves-ts/oversize/
https://twocomms.shop/ru/product/-red-leaves-ts/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17128667128715440108,2,4
20,https://twocomms.shop/en/product/-lord-of-the-lending/oversize/,"Оверсайз Футболка ""Lord Of The Lending"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-lord-of-the-lending/oversize/
https://twocomms.shop/product/-lord-of-the-lending/oversize/
https://twocomms.shop/product/-lord-of-the-lending/oversize/
https://twocomms.shop/ru/product/-lord-of-the-lending/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,17606549756620490092,2,4
20,https://twocomms.shop/en/product/-225-tshirt-/oversize/,Оверсайз Футболка 225ОШП — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-225-tshirt-/oversize/
https://twocomms.shop/product/-225-tshirt-/oversize/
https://twocomms.shop/product/-225-tshirt-/oversize/
https://twocomms.shop/ru/product/-225-tshirt-/oversize/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,10749152087163948243,2,4
20,https://twocomms.shop/product/-twocomms-beliveidea-ts/oversize/,Оверсайз Чорна футболка унісекс TwoComms «Довіряй своїй божевільній ідеї» — купити в TwoComms,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/product/-twocomms-beliveidea-ts/oversize/
https://twocomms.shop/ru/product/-twocomms-beliveidea-ts/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",17970941994673675910,4,15
20,https://twocomms.shop/en/product/-red-leaves-ls/black/,"Купити Лонгслів ""Red Leaves"" — чорний — TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-red-leaves-ls/black/
https://twocomms.shop/product/-red-leaves-ls/black/
https://twocomms.shop/product/-red-leaves-ls/black/
https://twocomms.shop/ru/product/-red-leaves-ls/black/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,3134904239228549675,2,47
20,https://twocomms.shop/ru/?page=7,TwoComms — стрит & милитари одежда | Главная,text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/?page=7
https://twocomms.shop/ru/?page=7
https://twocomms.shop/ru/?page=7
https://twocomms.shop/ru/?page=7","200
200
200
200","One page is linked for more than one language
Some pages don't include hreflang links to all the other pages of the group",18158084852731676933,2,9
20,https://twocomms.shop/ru/product/ts-twocomms-reality-bends-mentol/classic/,"Класичний Футболка TWOCOMMS ""Reality Bends"": Ментол — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/product/ts-twocomms-reality-bends-mentol/classic/
https://twocomms.shop/ru/product/ts-twocomms-reality-bends-mentol/classic/","200
200
200
200",Some pages don't include hreflang links to all the other pages of the group,1164203105493272120,2,4
20,https://twocomms.shop/product/bentejne-ts/classic/,"Класичний Футболка ""Життя Бентежне"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/bentejne-ts/classic/
https://twocomms.shop/product/bentejne-ts/classic/
https://twocomms.shop/product/bentejne-ts/classic/
https://twocomms.shop/product/bentejne-ts/classic/
https://twocomms.shop/product/bentejne-ts/classic/
https://twocomms.shop/ru/product/bentejne-ts/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",18293980296637744574,4,18
20,https://twocomms.shop/product/-death-gbs-ass-ts/classic/,"Класичний Футболка ""І На Той Світ З Собою Візьму"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/product/-death-gbs-ass-ts/classic/
https://twocomms.shop/ru/product/-death-gbs-ass-ts/classic/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",18332265453143446004,4,18
20,https://twocomms.shop/product/hool-ts/oversize/,"Оверсайз Футболка ""Печатка Хулігана"" — купити в TwoComms",text/html; charset=utf-8,false,200,0,true,"https://twocomms.shop/en/product/hool-ts/oversize/
https://twocomms.shop/product/hool-ts/oversize/
https://twocomms.shop/product/hool-ts/oversize/
https://twocomms.shop/product/hool-ts/oversize/
https://twocomms.shop/product/hool-ts/oversize/
https://twocomms.shop/ru/product/hool-ts/oversize/","200
200
200
200
200
200","One page is linked for more than one language
More than one page is linked for the same language
Some pages don't include hreflang links to all the other pages of the group",18445850400590257246,4,15
